timestamp,ticker,price,dividend,pe_ratio,usd_ils
2021-02-24 00:00:00,GOOGL,103.41,0.0,,3.65
2021-02-25 00:00:00,GOOGL,100.04,0.0,,3.65
2021-02-26 00:00:00,GOOGL,100.34,0.0,,3.65
2021-03-01 00:00:00,GOOGL,102.71,0.0,,3.65
2021-03-02 00:00:00,GOOGL,102.45,0.0,,3.65
2021-03-03 00:00:00,GOOGL,99.82,0.0,,3.65
2021-03-04 00:00:00,GOOGL,100.93,0.0,,3.65
2021-03-05 00:00:00,GOOGL,104.07,0.0,,3.65
2021-03-08 00:00:00,GOOGL,99.62,0.0,,3.65
2021-03-09 00:00:00,GOOGL,101.25,0.0,,3.65
2021-03-10 00:00:00,GOOGL,101.05,0.0,,3.65
2021-03-11 00:00:00,GOOGL,104.24,0.0,,3.65
2021-03-12 00:00:00,GOOGL,101.73,0.0,,3.65
2021-03-15 00:00:00,GOOGL,101.95,0.0,,3.65
2021-03-16 00:00:00,GOOGL,103.41,0.0,,3.65
2021-03-17 00:00:00,GOOGL,103.33,0.0,,3.65
2021-03-18 00:00:00,GOOGL,100.31,0.0,,3.65
2021-03-19 00:00:00,GOOGL,100.59,0.0,,3.65
2021-03-22 00:00:00,GOOGL,100.77,0.0,,3.65
2021-03-23 00:00:00,GOOGL,101.3,0.0,,3.65
2021-03-24 00:00:00,GOOGL,100.86,0.0,,3.65
2021-03-25 00:00:00,GOOGL,100.86,0.0,,3.65
2021-03-26 00:00:00,GOOGL,100.48,0.0,,3.65
2021-03-29 00:00:00,GOOGL,101.52,0.0,,3.65
2021-03-30 00:00:00,GOOGL,101.56,0.0,,3.65
2021-03-31 00:00:00,GOOGL,102.35,0.0,,3.65
2021-04-01 00:00:00,GOOGL,105.69,0.0,,3.65
2021-04-05 00:00:00,GOOGL,110.12,0.0,,3.65
2021-04-06 00:00:00,GOOGL,109.63,0.0,,3.65
2021-04-07 00:00:00,GOOGL,111.11,0.0,,3.65
2021-04-08 00:00:00,GOOGL,111.68,0.0,,3.65
2021-04-09 00:00:00,GOOGL,112.68,0.0,,3.65
2021-04-12 00:00:00,GOOGL,111.39,0.0,,3.65
2021-04-13 00:00:00,GOOGL,111.88,0.0,,3.65
2021-04-14 00:00:00,GOOGL,111.25,0.0,,3.65
2021-04-15 00:00:00,GOOGL,113.41,0.0,,3.65
2021-04-16 00:00:00,GOOGL,113.28,0.0,,3.65
2021-04-19 00:00:00,GOOGL,113.63,0.0,,3.65
2021-04-20 00:00:00,GOOGL,113.1,0.0,,3.65
2021-04-21 00:00:00,GOOGL,113.06,0.0,,3.65
2021-04-22 00:00:00,GOOGL,111.78,0.0,,3.65
2021-04-23 00:00:00,GOOGL,114.13,0.0,,3.65
2021-04-26 00:00:00,GOOGL,114.63,0.0,,3.65
2021-04-27 00:00:00,GOOGL,113.69,0.0,,3.65
2021-04-28 00:00:00,GOOGL,117.07,0.0,,3.65
2021-04-29 00:00:00,GOOGL,118.74,0.0,,3.65
2021-04-30 00:00:00,GOOGL,116.79,0.0,,3.65
2021-05-03 00:00:00,GOOGL,116.28,0.0,,3.65
2021-05-04 00:00:00,GOOGL,114.48,0.0,,3.65
2021-05-05 00:00:00,GOOGL,114.87,0.0,,3.65
2021-05-06 00:00:00,GOOGL,115.99,0.0,,3.65
2021-05-07 00:00:00,GOOGL,116.71,0.0,,3.65
2021-05-10 00:00:00,GOOGL,113.73,0.0,,3.65
2021-05-11 00:00:00,GOOGL,112.65,0.0,,3.65
2021-05-12 00:00:00,GOOGL,109.19,0.0,,3.65
2021-05-13 00:00:00,GOOGL,110.62,0.0,,3.65
2021-05-14 00:00:00,GOOGL,113.06,0.0,,3.65
2021-05-17 00:00:00,GOOGL,113.59,0.0,,3.65
2021-05-18 00:00:00,GOOGL,112.28,0.0,,3.65
2021-05-19 00:00:00,GOOGL,112.72,0.0,,3.65
